State,Year,Quater,app_open_count,user_count,District
nagaland,2022,4,205395,6211,kiphire district
nagaland,2022,4,2012490,57592,kohima district
nagaland,2022,4,447454,13900,tuensang district
nagaland,2022,4,258849,6750,peren district
nagaland,2022,4,5066680,145923,dimapur district
nagaland,2022,4,269436,9422,zunheboto district
nagaland,2022,4,646442,14702,wokha district
nagaland,2022,3,4897532,24237,mon district
nagaland,2022,3,4023861,11494,phek district
nagaland,2022,3,1261486,5296,longleng district
nagaland,2022,3,2846226,23192,mokokchung district
nagaland,2022,3,1467835,5963,kiphire district
nagaland,2022,3,2961074,55046,kohima district
nagaland,2022,3,3246736,13393,tuensang district
nagaland,2022,3,1704388,6534,peren district
nagaland,2022,3,3144275,139011,dimapur district
nagaland,2022,3,2539990,9128,zunheboto district
nagaland,2022,3,3135963,14092,wokha district
nagaland,2022,1,3482625,21773,mon district
nagaland,2022,1,2897460,10413,phek district
nagaland,2022,1,1154178,4772,longleng district
nagaland,2022,1,2505397,21029,mokokchung district
nagaland,2022,1,1305848,5368,kiphire district
nagaland,2022,1,1741671,49523,kohima district
nagaland,2022,1,2545145,12057,tuensang district
nagaland,2022,1,1439905,5881,peren district
nagaland,2022,1,2509940,124644,dimapur district
nagaland,2022,1,2214871,8280,zunheboto district
nagaland,2022,1,2409013,12743,wokha district
kerala,2021,2,8526776,820485,thiruvananthapuram district
kerala,2021,2,3444687,243917,kasaragod district
kerala,2021,2,8227295,722597,malappuram district
kerala,2021,2,2852610,222891,pathanamthitta district
kerala,2021,2,3553608,192607,wayanad district
kerala,2021,2,4396583,438924,alappuzha district
kerala,2021,2,9003105,737623,kozhikode district
kerala,2021,2,5757980,513820,kollam district
kerala,2021,2,6202633,635598,thrissur district
kerala,2021,2,6562902,511298,palakkad district
kerala,2021,2,6759103,530657,kannur district
kerala,2021,2,4409816,415007,kottayam district
kerala,2021,2,13632731,1203623,ernakulam district
kerala,2021,2,4484586,227036,idukki district
kerala,2021,4,21270773,935705,thiruvananthapuram district
kerala,2021,4,7248336,278581,kasaragod district
kerala,2021,4,23720176,824018,malappuram district
kerala,2021,4,5391118,255731,pathanamthitta district
kerala,2021,4,7982879,220807,wayanad district
kerala,2021,4,11363976,503589,alappuzha district
kerala,2021,4,24235913,839678,kozhikode district
kerala,2021,4,13796316,588254,kollam district
kerala,2021,4,14357402,725878,thrissur district
kerala,2021,4,15190646,585306,palakkad district
kerala,2021,4,15222905,605576,kannur district
kerala,2021,4,10593013,475496,kottayam district
kerala,2021,4,36976737,1374081,ernakulam district
kerala,2021,4,6192667,261110,idukki district
kerala,2021,3,11037318,878444,thiruvananthapuram district
kerala,2021,3,4398139,261347,kasaragod district
kerala,2021,3,11600738,773963,malappuram district
kerala,2021,3,3473793,239479,pathanamthitta district
kerala,2021,3,4890558,206950,wayanad district
kerala,2021,3,5643125,471228,alappuzha district
kerala,2021,3,11968490,789078,kozhikode district
kerala,2021,3,7524489,551267,kollam district
kerala,2021,3,8015973,681187,thrissur district
kerala,2021,3,8458671,548776,palakkad district
kerala,2021,3,8784346,568613,kannur district
kerala,2021,3,5814480,445540,kottayam district
kerala,2021,3,18436828,1289089,ernakulam district
kerala,2021,3,6235769,244464,idukki district
kerala,2021,1,12466068,767813,thiruvananthapuram district
kerala,2021,1,3185008,228237,kasaragod district
kerala,2021,1,10051526,676242,malappuram district
kerala,2021,1,2657364,208354,pathanamthitta district
kerala,2021,1,3269417,179709,wayanad district
kerala,2021,1,5933047,410141,alappuzha district
kerala,2021,1,11973015,691148,kozhikode district
kerala,2021,1,6908382,480459,kollam district
kerala,2021,1,7910699,594589,thrissur district
kerala,2021,1,6855314,477868,palakkad district
kerala,2021,1,7186972,496955,kannur district
kerala,2021,1,5271780,387696,kottayam district
kerala,2021,1,22261257,1126122,ernakulam district
kerala,2021,1,2988884,211610,idukki district
kerala,2019,2,1135131,288292,thiruvananthapuram district
kerala,2019,2,217303,73129,kasaragod district
kerala,2019,2,723654,243384,malappuram district
kerala,2019,2,207058,73032,pathanamthitta district
kerala,2019,2,203388,60200,wayanad district
kerala,2019,2,426583,139046,alappuzha district
kerala,2019,2,851952,251348,kozhikode district
kerala,2019,2,468261,152841,kollam district
kerala,2019,2,709813,220648,thrissur district
kerala,2019,2,593468,174037,palakkad district
kerala,2019,2,521458,172894,kannur district
kerala,2019,2,438323,145387,kottayam district
kerala,2019,2,1927424,479320,ernakulam district
kerala,2019,2,249404,76609,idukki district
kerala,2019,4,5279003,400110,thiruvananthapuram district
kerala,2019,4,998295,101775,kasaragod district
kerala,2019,4,3211891,333816,malappuram district
kerala,2019,4,1038075,100709,pathanamthitta district
kerala,2019,4,940411,85420,wayanad district
kerala,2019,4,2160282,198940,alappuzha district
kerala,2019,4,4018300,345534,kozhikode district
kerala,2019,4,2422066,221687,kollam district
kerala,2019,4,3090870,302503,thrissur district
kerala,2019,4,2541409,237650,palakkad district
kerala,2019,4,2379718,240296,kannur district
kerala,2019,4,2010069,197540,kottayam district
kerala,2019,4,8838605,633101,ernakulam district
kerala,2019,4,1117039,104857,idukki district
kerala,2019,3,4182693,340900,thiruvananthapuram district
kerala,2019,3,767969,86660,kasaragod district
kerala,2019,3,2453834,282514,malappuram district
kerala,2019,3,734361,85982,pathanamthitta district
kerala,2019,3,716214,71761,wayanad district
kerala,2019,3,1628789,166845,alappuzha district
kerala,2019,3,3172854,294333,kozhikode district
kerala,2019,3,1799822,183743,kollam district
kerala,2019,3,2510843,259366,thrissur district
kerala,2019,3,2057447,202761,palakkad district
kerala,2019,3,1838589,204129,kannur district
kerala,2019,3,1542321,169581,kottayam district
kerala,2019,3,7217455,553200,ernakulam district
kerala,2019,3,848503,89188,idukki district
kerala,2019,1,0,239634,thiruvananthapuram district
kerala,2019,1,0,59697,kasaragod district
kerala,2019,1,0,206857,malappuram district
kerala,2019,1,0,60107,pathanamthitta district
kerala,2019,1,0,49356,wayanad district
kerala,2019,1,0,114882,alappuzha district
kerala,2019,1,0,212403,kozhikode district
kerala,2019,1,0,125697,kollam district
kerala,2019,1,0,184516,thrissur district
kerala,2019,1,0,145211,palakkad district
kerala,2019,1,0,143289,kannur district
kerala,2019,1,0,121975,kottayam district
kerala,2019,1,0,409812,ernakulam district
kerala,2019,1,0,63188,idukki district
kerala,2020,2,5451213,536574,thiruvananthapuram district
kerala,2020,2,1528087,147502,kasaragod district
kerala,2020,2,3974301,445757,malappuram district
kerala,2020,2,1272810,140329,pathanamthitta district
kerala,2020,2,1327210,120305,wayanad district
kerala,2020,2,2704982,274531,alappuzha district
kerala,2020,2,4839388,469436,kozhikode district
kerala,2020,2,3265373,318727,kollam district
kerala,2020,2,3488414,403662,thrissur district
kerala,2020,2,3251760,324519,palakkad district
kerala,2020,2,3495639,338685,kannur district
kerala,2020,2,2380765,265591,kottayam district
kerala,2020,2,7499783,798771,ernakulam district
kerala,2020,2,1353228,144455,idukki district
kerala,2020,4,10482263,708948,thiruvananthapuram district
kerala,2020,4,2848250,209440,kasaragod district
kerala,2020,4,8047145,619218,malappuram district
kerala,2020,4,2377621,192013,pathanamthitta district
kerala,2020,4,2757030,164709,wayanad district
kerala,2020,4,5193038,377772,alappuzha district
kerala,2020,4,9740863,635320,kozhikode district
kerala,2020,4,6115482,442546,kollam district
kerala,2020,4,6831111,548425,thrissur district
kerala,2020,4,5835404,439597,palakkad district
kerala,2020,4,6250499,457911,kannur district
kerala,2020,4,4475611,357079,kottayam district
kerala,2020,4,17903269,1039584,ernakulam district
kerala,2020,4,2557687,194607,idukki district
kerala,2020,3,7345447,624681,thiruvananthapuram district
kerala,2020,3,2179862,180232,kasaragod district
kerala,2020,3,5623411,533108,malappuram district
kerala,2020,3,1736047,167320,pathanamthitta district
kerala,2020,3,1846742,142714,wayanad district
kerala,2020,3,3840522,330393,alappuzha district
kerala,2020,3,6888523,554275,kozhikode district
kerala,2020,3,4660522,385866,kollam district
kerala,2020,3,4994319,479671,thrissur district
kerala,2020,3,4352750,384712,palakkad district
kerala,2020,3,4640937,400107,kannur district
kerala,2020,3,3190433,311954,kottayam district
kerala,2020,3,11265204,917356,ernakulam district
kerala,2020,3,1744303,169911,idukki district
kerala,2020,1,6148324,466301,thiruvananthapuram district
kerala,2020,1,1204490,121264,kasaragod district
kerala,2020,1,3701945,387405,malappuram district
kerala,2020,1,1168749,118197,pathanamthitta district
kerala,2020,1,1172735,101733,wayanad district
kerala,2020,1,2565160,235048,alappuzha district
kerala,2020,1,4887122,404139,kozhikode district
kerala,2020,1,2917884,265751,kollam district
kerala,2020,1,3445588,349437,thrissur district
kerala,2020,1,2987636,277861,palakkad district
kerala,2020,1,2862750,282719,kannur district
kerala,2020,1,2292523,229263,kottayam district
kerala,2020,1,9757027,716945,ernakulam district
kerala,2020,1,1284465,122253,idukki district
kerala,2018,2,0,115732,thiruvananthapuram district
kerala,2018,2,0,27937,kasaragod district
kerala,2018,2,0,110526,malappuram district
kerala,2018,2,0,28129,pathanamthitta district
kerala,2018,2,0,22817,wayanad district
kerala,2018,2,0,54864,alappuzha district
kerala,2018,2,0,110167,kozhikode district
kerala,2018,2,0,59777,kollam district
kerala,2018,2,0,91046,thrissur district
kerala,2018,2,0,71303,palakkad district
kerala,2018,2,0,72388,kannur district
kerala,2018,2,0,60088,kottayam district
kerala,2018,2,0,211942,ernakulam district
kerala,2018,2,0,29871,idukki district
kerala,2018,4,0,194677,thiruvananthapuram district
kerala,2018,4,0,48097,kasaragod district
kerala,2018,4,0,172300,malappuram district
kerala,2018,4,0,48717,pathanamthitta district
kerala,2018,4,0,39952,wayanad district
kerala,2018,4,0,93494,alappuzha district
kerala,2018,4,0,176204,kozhikode district
kerala,2018,4,0,102686,kollam district
kerala,2018,4,0,151138,thrissur district
kerala,2018,4,0,118587,palakkad district
kerala,2018,4,0,117999,kannur district
kerala,2018,4,0,100756,kottayam district
kerala,2018,4,0,341257,ernakulam district
kerala,2018,4,0,51462,idukki district
kerala,2018,3,0,147475,thiruvananthapuram district
kerala,2018,3,0,36621,kasaragod district
kerala,2018,3,0,134338,malappuram district
kerala,2018,3,0,36828,pathanamthitta district
kerala,2018,3,0,29824,wayanad district
kerala,2018,3,0,71052,alappuzha district
kerala,2018,3,0,136469,kozhikode district
kerala,2018,3,0,77192,kollam district
kerala,2018,3,0,115170,thrissur district
kerala,2018,3,0,91071,palakkad district
kerala,2018,3,0,91537,kannur district
kerala,2018,3,0,77331,kottayam district
kerala,2018,3,0,263779,ernakulam district
kerala,2018,3,0,38911,idukki district
kerala,2018,1,0,81846,thiruvananthapuram district
kerala,2018,1,0,20008,kasaragod district
kerala,2018,1,0,86063,malappuram district
kerala,2018,1,0,18890,pathanamthitta district
kerala,2018,1,0,16239,wayanad district
kerala,2018,1,0,39275,alappuzha district
kerala,2018,1,0,83422,kozhikode district
kerala,2018,1,0,41946,kollam district
kerala,2018,1,0,67247,thrissur district
kerala,2018,1,0,51507,palakkad district
kerala,2018,1,0,54093,kannur district
kerala,2018,1,0,43142,kottayam district
kerala,2018,1,0,159188,ernakulam district
kerala,2018,1,0,21318,idukki district
kerala,2022,2,5205518,1041643,thiruvananthapuram district
kerala,2022,2,6295837,309835,kasaragod district
kerala,2022,2,9789246,915204,malappuram district
kerala,2022,2,3462591,285622,pathanamthitta district
kerala,2022,2,7011213,246673,wayanad district
kerala,2022,2,3130200,563253,alappuzha district
kerala,2022,2,9263814,932060,kozhikode district
kerala,2022,2,5093583,657033,kollam district
kerala,2022,2,5650708,808727,thrissur district
kerala,2022,2,9694658,653051,palakkad district
kerala,2022,2,9375321,673887,kannur district
kerala,2022,2,5282278,531625,kottayam district
kerala,2022,2,8132654,1531113,ernakulam district
kerala,2022,2,11488771,292807,idukki district
kerala,2022,4,33100692,1146770,thiruvananthapuram district
kerala,2022,4,12808213,338388,kasaragod district
kerala,2022,4,37725553,1003617,malappuram district
kerala,2022,4,9572683,314210,pathanamthitta district
kerala,2022,4,15089566,270179,wayanad district
kerala,2022,4,18999526,622234,alappuzha district
kerala,2022,4,38157103,1022289,kozhikode district
kerala,2022,4,23525755,724767,kollam district
kerala,2022,4,22786290,889949,thrissur district
kerala,2022,4,27381415,717320,palakkad district
kerala,2022,4,25180742,738843,kannur district
kerala,2022,4,17988479,585546,kottayam district
kerala,2022,4,53387728,1687311,ernakulam district
kerala,2022,4,11278104,320679,idukki district
kerala,2022,3,5022977,1095580,thiruvananthapuram district
kerala,2022,3,6664472,325218,kasaragod district
kerala,2022,3,10102534,961854,malappuram district
kerala,2022,3,3433193,301025,pathanamthitta district
kerala,2022,3,7609643,259233,wayanad district
kerala,2022,3,2997077,593932,alappuzha district
kerala,2022,3,9370370,978992,kozhikode district
kerala,2022,3,5343177,692226,kollam district
kerala,2022,3,5943980,851462,thrissur district
kerala,2022,3,11390747,687131,palakkad district
kerala,2022,3,10396280,708205,kannur district
kerala,2022,3,4928594,560099,kottayam district
kerala,2022,3,8148392,1611052,ernakulam district
kerala,2022,3,13214397,307968,idukki district
kerala,2022,1,5574116,989791,thiruvananthapuram district
kerala,2022,1,5220451,294943,kasaragod district
kerala,2022,1,9688261,871127,malappuram district
kerala,2022,1,4036616,271165,pathanamthitta district
kerala,2022,1,6349929,234308,wayanad district
kerala,2022,1,2971951,534116,alappuzha district
kerala,2022,1,8824744,887215,kozhikode district
kerala,2022,1,4995465,623472,kollam district
kerala,2022,1,5764628,768604,thrissur district
kerala,2022,1,9057055,620428,palakkad district
kerala,2022,1,8394165,640842,kannur district
kerala,2022,1,4454903,504349,kottayam district
kerala,2022,1,8812130,1454447,ernakulam district
kerala,2022,1,9903479,277492,idukki district
goa,2021,2,6869935,376703,north goa district
goa,2021,2,5840426,232403,south goa district
goa,2021,4,18057835,430814,north goa district
goa,2021,4,10230419,266364,south goa district
goa,2021,3,8991751,403952,north goa district
goa,2021,3,7583360,249506,south goa district
goa,2021,1,10384042,352593,north goa district
goa,2021,1,5083630,217442,south goa district
goa,2019,2,835794,173002,north goa district
goa,2019,2,516438,105938,south goa district
goa,2019,4,4020633,220385,north goa district
goa,2019,4,2269910,133161,south goa district
goa,2019,3,2920579,197361,north goa district
goa,2019,3,1833313,119833,south goa district
goa,2019,1,0,147802,north goa district
goa,2019,1,0,90350,south goa district
goa,2020,2,3107692,267533,north goa district
goa,2020,2,2202434,163106,south goa district
goa,2020,4,6920554,326479,north goa district
goa,2020,4,4070564,201105,south goa district
goa,2020,3,3452539,294195,north goa district
goa,2020,3,2677227,180767,south goa district
goa,2020,1,4665113,244309,north goa district
goa,2020,1,2482120,147591,south goa district
goa,2018,2,0,76192,north goa district
goa,2018,2,0,45982,south goa district
goa,2018,4,0,121001,north goa district
goa,2018,4,0,74349,south goa district
goa,2018,3,0,95307,north goa district
goa,2018,3,0,58495,south goa district
goa,2018,1,0,57769,north goa district
goa,2018,1,0,34167,south goa district
goa,2022,2,9824694,480353,north goa district
goa,2022,2,9237463,297426,south goa district
goa,2022,4,26805263,527826,north goa district
goa,2022,4,16199949,327376,south goa district
goa,2022,3,9634393,504946,north goa district
goa,2022,3,10078371,312884,south goa district
goa,2022,1,9699093,456250,north goa district
goa,2022,1,8979705,282378,south goa district
jammu-&-kashmir,2021,2,140975,416,muzaffarabad district
jammu-&-kashmir,2021,2,1668531,28542,doda district
jammu-&-kashmir,2021,2,1261847,57066,samba district
